"","seqnames","start","end","width","strand","L","area","beta","stat","pval","qval","index.start","index.end","index.width","g1_mean","g2_mean","delta","RL3061","RL3062","RL3063","RL3064","RL3065","RL3066","RL3067","RL3068","RL3069","RL3070","RL3071","RL3072","significant"
"2554","chr13",19951996,19952262,267,"*",7,0.816658590975282,0.356327679683294,3.40621186055481,0.338579275442819,0.764123313881132,17821752,17821758,7,0.71333760146925,0.582368302084325,0.130969299384926,0.703125,0.702702702702703,0.722222222222222,0.723404255319149,0.828571428571429,0.6,0.685714285714286,0.571428571428571,0.604166666666667,0.483333333333333,0.544303797468354,0.605263157894737,FALSE
"2555","chr12",129087237,129088278,1042,"*",8,0.961121834300609,0.341365788928648,3.40564681726519,0.338716424256139,0.764133647519525,17729254,17729261,8,0.741858344328768,0.622847639030363,0.119010705298405,0.927536231884058,0.827160493827161,0.784313725490196,0.803030303030303,0.355263157894737,0.753846153846154,0.647887323943662,0.584615384615385,0.661016949152542,0.640625,0.602941176470588,0.6,FALSE
"2556","chr3",162442047,162442638,592,"*",6,0.743826892181249,0.319641792400191,3.40495161664572,0.338949577238783,0.764360470737224,5545077,5545082,6,0.758441085195471,0.630909107082378,0.127531978113093,0.810810810810811,0.791666666666667,0.754385964912281,0.767857142857143,0.777777777777778,0.648148148148148,0.654545454545455,0.594594594594595,0.661764705882353,0.675,0.548387096774194,0.651162790697674,FALSE
"2557","chr12",38450301,38450679,379,"*",9,1.18648522247863,-0.338206577554381,-3.40436452219722,0.339223874865423,0.764679864968438,16897233,16897241,9,0.29258385863649,0.434598155501517,-0.142014296865027,0.339285714285714,0.385964912280702,0.272727272727273,0.363636363636364,0.180555555555556,0.213333333333333,0.307692307692308,0.470588235294118,0.377777777777778,0.482142857142857,0.5,0.469387755102041,FALSE
"2558","chr3",135303890,135304211,322,"*",7,1.0358789511769,-0.600524351261027,-3.40378048585166,0.339422740644737,0.764829037168202,5351154,5351160,7,0.246806146806147,0.519595966891215,-0.272789820085068,0.277777777777778,0.307692307692308,0.285714285714286,0.314285714285714,0.0810810810810811,0.214285714285714,0.409090909090909,0.456521739130435,0.372093023255814,0.857142857142857,0.522727272727273,0.5,FALSE
"2559","chr4",35212859,35213558,700,"*",6,0.795964193928045,0.360329904217442,3.4023332859252,0.33993019125402,0.765673162324413,6210682,6210687,6,0.817974977315084,0.659158055899104,0.15881692141598,0.818181818181818,0.841463414634146,0.811320754716981,0.814285714285714,0.828947368421053,0.793650793650794,0.725806451612903,0.529411764705882,0.590163934426229,0.689655172413793,0.758620689655172,0.661290322580645,FALSE
"2560","chr19",21666277,21666642,366,"*",26,3.13933479884997,-0.330549610086387,-3.40009086535647,0.340657079964616,0.765773935579565,23500038,23500063,26,0.688945655104802,0.817119237364647,-0.128173582259845,0.726666666666667,0.67027027027027,0.581395348837209,0.713114754098361,0.831932773109244,0.610294117647059,0.805309734513274,0.795275590551181,0.858823529411765,0.894409937888199,0.853658536585366,0.695238095238095,FALSE
"2561","chr2",89455506,89455673,168,"*",6,0.774735566831794,-0.408979208455187,-3.40005049334151,0.340670794845948,0.765773935579565,2999516,2999521,6,0.701665556752766,0.835120088834011,-0.133454532081245,0.733333333333333,0.75,0.8125,0.714285714285714,0.432432432432432,0.767441860465116,0.684210526315789,0.870967741935484,0.868421052631579,0.766666666666667,0.945454545454545,0.875,FALSE
"2562","chr3",50230594,50230862,269,"*",18,2.15653130868399,-0.321307241146675,-3.39980376863377,0.340766799015272,0.765773935579565,4714779,4714796,18,0.500847212530555,0.624459156502227,-0.123611943971672,0.623931623931624,0.532258064516129,0.534883720930233,0.455445544554455,0.380952380952381,0.477611940298507,0.651685393258427,0.473684210526316,0.522222222222222,0.78,0.738805970149254,0.580357142857143,FALSE
"2563","chr21",40757750,40758182,433,"*",23,2.85878229761959,-0.342873512408108,-3.39964248755494,0.340814801099934,0.765773935579565,24980160,24980182,23,0.205090968551721,0.327726900417711,-0.12263593186599,0.156462585034014,0.315270935960591,0.0838323353293413,0.0630252100840336,0.446700507614213,0.165254237288136,0.22488038277512,0.337899543378995,0.224806201550388,0.297297297297297,0.484126984126984,0.397350993377483,FALSE
"2564","chr8",3605735,3606662,928,"*",8,0.901183427104616,0.274951210402469,3.39931873407959,0.340951949913253,0.765773935579565,11712964,11712971,8,0.850405895890425,0.754903788656862,0.0955021072335632,0.855769230769231,0.94392523364486,0.932432432432432,0.843373493975904,0.705882352941177,0.821052631578947,0.75,0.698795180722892,0.775280898876405,0.77319587628866,0.727272727272727,0.804878048780488,FALSE
"2565","chr6",66972027,66973215,1189,"*",10,1.40293704070052,0.302046759868366,3.39881324907966,0.341130243370569,0.765773935579565,9362491,9362500,10,0.837225009916596,0.719377032999914,0.117847976916682,0.813084112149533,0.889763779527559,0.903614457831325,0.807692307692308,0.793103448275862,0.816091954022989,0.810810810810811,0.630434782608696,0.847058823529412,0.571428571428571,0.683333333333333,0.77319587628866,FALSE
"2566","chr4",64577139,64577746,608,"*",5,0.540850580649514,0.285499197090728,3.39851609306891,0.341246819861891,0.765773935579565,6406273,6406277,5,0.854435155923555,0.758416437238352,0.0960187186852034,0.784313725490196,0.865671641791045,0.868852459016393,0.897058823529412,0.825,0.885714285714286,0.754716981132076,0.75,0.729166666666667,0.8,0.786885245901639,0.72972972972973,FALSE
"2567","chr2",183077335,183077458,124,"*",8,0.869459848258026,-0.469879712957951,-3.39724930791142,0.341603406776523,0.765773935579565,3716785,3716792,8,0.593075361457714,0.689187574671446,-0.0961122132137313,0.625,0.7,0.515151515151515,0.529411764705882,0.488888888888889,0.7,0.612903225806452,0.666666666666667,0.75,0.638888888888889,0.733333333333333,0.733333333333333,FALSE
"2568","chr11",45001159,45001316,158,"*",8,0.979450207559971,0.348231958859023,3.3971984232144,0.341617121657855,0.765773935579565,15712986,15712993,8,0.778567903034661,0.640405364898119,0.138162538136543,0.826086956521739,0.771929824561403,0.80327868852459,0.701754385964912,0.89622641509434,0.672131147540984,0.740740740740741,0.841269841269841,0.573333333333333,0.636363636363636,0.5,0.550724637681159,FALSE
"2569","chr21",26400461,26400760,300,"*",5,0.61045340117993,0.282649292718951,3.39718715014097,0.341623979098521,0.765773935579565,24836197,24836201,5,0.69604376258709,0.555138639509032,0.140905123078058,0.676056338028169,0.688311688311688,0.716216216216216,0.779661016949153,0.649350649350649,0.666666666666667,0.651515151515151,0.484848484848485,0.550724637681159,0.564516129032258,0.604651162790698,0.474576271186441,FALSE
"2570","chr2",207068091,207068842,752,"*",24,4.79293821319746,-0.347674928931762,-3.39642754082406,0.341884561843829,0.765773935579565,3887977,3888000,24,0.605374478464716,0.761041120291387,-0.155666641826671,0.771689497716895,0.702830188679245,0.244239631336406,0.49003984063745,0.869281045751634,0.554166666666667,0.634146341463415,0.729281767955801,0.629139072847682,0.844339622641509,0.878378378378378,0.850961538461538,FALSE
"2571","chr9",137179579,137179776,198,"*",8,0.910115512277672,-0.478970751409576,-3.39628176960795,0.341939421369157,0.765773935579565,13921131,13921138,8,0.579307568438003,0.805261194466808,-0.225953626028805,0.58695652173913,0.5,0.638888888888889,0.5,0.589285714285714,0.660714285714286,0.88135593220339,0.830985915492958,0.810810810810811,0.894736842105263,0.803921568627451,0.609756097560976,FALSE
"2572","chr16",32378427,32379564,1138,"*",10,1.13898413483512,-0.23378422486845,-3.39574169156315,0.34210399994514,0.765773935579565,20694100,20694109,10,0.624402299045063,0.71447533335924,-0.0900730343141772,0.594594594594595,0.681481481481481,0.613138686131387,0.65,0.522988505747126,0.684210526315789,0.634920634920635,0.779874213836478,0.760479041916168,0.759398496240602,0.759259259259259,0.592920353982301,FALSE
"2573","chr21",25554130,25555033,904,"*",7,0.810455869741427,0.293978431819738,3.3951277582245,0.34230972316512,0.765773935579565,24830844,24830850,7,0.685046213502583,0.560879266874221,0.124166946628362,0.711340206185567,0.685714285714286,0.693877551020408,0.654761904761905,0.614583333333333,0.75,0.604651162790698,0.548076923076923,0.525641025641026,0.509433962264151,0.634615384615385,0.542857142857143,FALSE
"2574","chr17",29134707,29135119,413,"*",6,0.645438459719324,0.295172425532246,3.39498240692717,0.342364582690448,0.765773935579565,21642004,21642009,6,0.846427247458904,0.723448165023531,0.122979082435373,0.885057471264368,0.815384615384615,0.737704918032787,0.885714285714286,0.913793103448276,0.840909090909091,0.61038961038961,0.802631578947368,0.622950819672131,0.8,0.75,0.754716981132076,FALSE
"2575","chr18",68879586,68880031,446,"*",13,1.84772146153703,-0.442629965132065,-3.39485156942149,0.342405727334444,0.765773935579565,22910813,22910825,13,0.462372125813907,0.593664345285859,-0.131292219471952,0.410958904109589,0.5125,0.571428571428571,0.256756756756757,0.484126984126984,0.538461538461538,0.362637362637363,0.641975308641975,0.53030303030303,0.564885496183206,0.785714285714286,0.676470588235294,FALSE
"2576","chr20",54219636,54220424,789,"*",6,0.713451880252936,0.327772636592195,3.39463572239824,0.34244687197844,0.765773935579565,24589043,24589048,6,0.851639567945329,0.733969050273398,0.117670517671931,0.87719298245614,0.875,0.788461538461538,0.826086956521739,0.859375,0.883720930232558,0.821428571428571,0.652173913043478,0.7,0.666666666666667,0.717391304347826,0.846153846153846,FALSE
"2577","chr10",132311257,132311893,637,"*",6,0.752777393169753,0.440418889683357,3.394470075838,0.34248115918177,0.765773935579565,15247046,15247051,6,0.769375368793534,0.617016970855,0.152358397938534,0.829268292682927,0.795454545454545,0.875,0.826086956521739,0.396825396825397,0.893617021276596,0.622222222222222,0.590163934426229,0.595238095238095,0.571428571428571,0.736842105263158,0.586206896551724,FALSE
"2578","chr12",329193,329419,227,"*",14,2.14328286867133,0.348276939814482,3.39437683089123,0.342508588944434,0.765773935579565,16570567,16570580,14,0.462644640762574,0.294249965142345,0.16839467562023,0.36144578313253,0.358490566037736,0.578947368421053,0.6,0.404761904761905,0.472222222222222,0.294871794871795,0.256756756756757,0.397590361445783,0.240384615384615,0.228070175438596,0.347826086956522,FALSE
"2579","chr8",2944607,2944743,137,"*",6,0.742551277762417,0.321958680272224,3.39402984991602,0.342632022876422,0.765773935579565,11706003,11706008,6,0.870370367605962,0.726312323581996,0.144058044023966,0.863636363636364,0.859154929577465,0.830188679245283,0.852459016393443,0.909090909090909,0.907692307692308,0.661290322580645,0.645833333333333,0.671641791044776,0.84,0.758620689655172,0.780487804878049,FALSE
"2580","chr10",88727569,88727732,164,"*",5,0.528228856952981,-0.306694417750775,-3.39246437134856,0.343249192536362,0.766353796865833,14805115,14805119,5,0.729029570957393,0.835347335879251,-0.106317764921858,0.878048780487805,0.645833333333333,0.75,0.722222222222222,0.720930232558139,0.657142857142857,0.807692307692308,0.787878787878788,0.8,0.865384615384615,0.872340425531915,0.878787878787879,FALSE
"2581","chr12",86230093,86230675,583,"*",11,1.30442153543514,-0.246596409817181,-3.39245827179158,0.343249192536362,0.766353796865833,17281320,17281330,11,0.304186771158025,0.403941575598393,-0.0997548044403674,0.310679611650485,0.247524752475248,0.383561643835616,0.333333333333333,0.308641975308642,0.241379310344828,0.380434782608696,0.485436893203884,0.377777777777778,0.333333333333333,0.38,0.466666666666667,FALSE
"2582","chr7",100317523,100317741,219,"*",6,0.640907678280811,-0.373947133958741,-3.39236631780874,0.343290337180358,0.766353796865833,11101571,11101576,6,0.622065810161905,0.756526703646863,-0.134460893484957,0.657894736842105,0.7375,0.565217391304348,0.571428571428571,0.522388059701492,0.677966101694915,0.757575757575758,0.679245283018868,0.824561403508772,0.777777777777778,0.827586206896552,0.672413793103448,FALSE
"2583","chr14",19359499,19359547,49,"*",5,0.844125181489033,-0.648952215659407,-3.39147827280159,0.343544062484999,0.766623297004853,18598962,18598966,5,0.547774812906392,0.814657382091593,-0.266882569185201,0.75,0.631578947368421,0.375,0.545454545454545,0.384615384615385,0.6,0.9375,0.684210526315789,0.909090909090909,0.857142857142857,0.714285714285714,0.785714285714286,FALSE
"2584","chr1",63220963,63222290,1328,"*",15,1.96187894494753,0.301701921888485,3.3908234508719,0.343742928264313,0.766626499572723,839580,839594,15,0.56527394158236,0.42237939835134,0.142894543231021,0.676829268292683,0.389189189189189,0.666666666666667,0.632,0.278571428571429,0.748387096774194,0.434782608695652,0.346666666666667,0.48062015503876,0.368055555555556,0.435897435897436,0.468253968253968,FALSE
"2585","chr1",6634676,6634846,171,"*",9,1.04959607374144,0.288808751639925,3.3906288189346,0.343811502670973,0.766626499572723,134508,134516,9,0.81077831762027,0.713913986048099,0.0968643315721703,0.679245283018868,0.857142857142857,0.777777777777778,0.879518072289157,0.84,0.830985915492958,0.705882352941177,0.607843137254902,0.65979381443299,0.8,0.747252747252747,0.76271186440678,FALSE
"2586","chr16",67243605,67243692,88,"*",5,0.589618528887495,-0.451978158181829,-3.38679631681926,0.345018412228188,0.768419129994304,20912929,20912933,5,0.659092443785649,0.82135081292976,-0.162258369144112,0.6875,0.58,0.666666666666667,0.784313725490196,0.620689655172414,0.615384615384615,0.657894736842105,0.94,0.794871794871795,0.9,0.880952380952381,0.754385964912281,FALSE
"2587","chr2",242784034,242784295,262,"*",12,1.39550288566477,-0.26007065097642,-3.38670629840251,0.345059556872184,0.768419129994304,4263031,4263042,12,0.683467985832433,0.782058673502243,-0.0985906876698096,0.584415584415584,0.76056338028169,0.694915254237288,0.624,0.792682926829268,0.644230769230769,0.8,0.887755102040816,0.766129032258065,0.768421052631579,0.650602409638554,0.819444444444444,FALSE
"2588","chr7",153524496,153525092,597,"*",10,1.03746023993365,0.317942981068137,3.38654618507792,0.345114416397512,0.768419129994304,11567738,11567747,10,0.811448291740493,0.675647376436343,0.135800915304149,0.828571428571429,0.785714285714286,0.822222222222222,0.865671641791045,0.777777777777778,0.788732394366197,0.629213483146067,0.567307692307692,0.706896551724138,0.655172413793103,0.76,0.735294117647059,FALSE
"2589","chr1",35504318,35504789,472,"*",5,0.668257945178562,-0.330210159558411,-3.38640338913441,0.345148703600842,0.768419129994304,551152,551156,5,0.527065554188911,0.6720204285784,-0.144954874389489,0.511627906976744,0.571428571428571,0.622222222222222,0.477272727272727,0.543478260869565,0.436363636363636,0.613636363636364,0.760869565217391,0.62962962962963,0.727272727272727,0.660714285714286,0.64,FALSE
"2590","chr2",21232139,21232704,566,"*",6,0.727384989756803,-0.283652376858254,-3.38514189384238,0.345621867006796,0.769175460010491,2404609,2404614,6,0.77657170282595,0.881112421307907,-0.104540718481957,0.672131147540984,0.818181818181818,0.868852459016393,0.873239436619718,0.651515151515151,0.775510204081633,0.907692307692308,0.896551724137931,0.86046511627907,0.891891891891892,0.844827586206897,0.885245901639344,FALSE
"2591","chr11",125093890,125094125,236,"*",9,0.952488312916869,0.38200212120146,3.3832926357686,0.346143032497411,0.76989340362464,16459774,16459782,9,0.865511746982204,0.727225321872189,0.138286425110015,0.920634920634921,0.873417721518987,0.882352941176471,0.859154929577465,0.819672131147541,0.837837837837838,0.8,0.58695652173913,0.633802816901408,0.75,0.777777777777778,0.814814814814815,FALSE
"2592","chr1",201436559,201437078,520,"*",12,1.35491326827365,-0.321230944433157,-3.38312932235446,0.346211606904071,0.76989340362464,1714807,1714818,12,0.545107808514141,0.674067692873976,-0.128959884359835,0.542372881355932,0.631578947368421,0.432432432432432,0.53,0.5875,0.546762589928058,0.646341463414634,0.763888888888889,0.546666666666667,0.724770642201835,0.745454545454545,0.617283950617284,FALSE
"2593","chr4",63838926,63839511,586,"*",5,0.613687249093887,0.347980589992077,3.3813938912014,0.346856206326675,0.771029376500946,6402675,6402679,5,0.797634863123994,0.674930383332023,0.122704479791971,0.826086956521739,0.791666666666667,0.8125,0.777777777777778,0.8,0.777777777777778,0.672131147540984,0.635135135135135,0.589285714285714,0.791666666666667,0.636363636363636,0.725,FALSE
